subject	Name	Domain	Acceleration	Instrument	Jerk	Magnitude	Variable	count	average
15	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.654799694757531
15	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.625660376546646
15	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.527285352000488
15	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.557147874176037
15	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	328	-0.0281278780610671
15	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	328	-0.075878845519878
15	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	328	0.0906658516
15	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	328	-0.696859473045732
15	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	328	-0.708779069191463
15	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	328	-0.721826987530488
15	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	328	-0.0960910108539634
15	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	328	-0.0441270690182012
15	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	328	-0.0555645456881098
15	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	328	-0.731382711036585
15	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	328	-0.853956592073171
15	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	328	-0.795626198384146
15	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.805282669512195
15	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	328	-0.837120078079268
15	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.617721779796037
15	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.675336960047866
15	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	328	0.688872511512195
15	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	328	0.102660491875
15	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	328	0.0372897701757012
15	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	328	-0.968733398628049
15	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	328	-0.956369493993902
15	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	328	-0.947240058048781
15	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.527285352000488
15	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	328	-0.557147874176037
16	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	181170	-0.541690910812425
16	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	366	-0.700885147341803
16	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	366	-0.671572147098798
16	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	366	-0.660989948160437
16	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	366	-0.656969045058415
16	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	366	-0.661844530506831
16	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	366	-0.605646725307104
16	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	366	-0.744662041612022
16	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	366	-0.748627001551913
16	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	366	-0.752302172079235
16	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	366	-0.73477673661306
16	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	366	-0.738434398105464
16	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	366	-0.782089515344262
16	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.666962508246721
16	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.712680990765301
16	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.713167613706147
16	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.729869398769672
16	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.872772282732241
16	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.886533212213115
16	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.81712881920765
16	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.802078223409836
16	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	366	-0.789780147036612
16	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	366	-0.815962130027322
16	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	366	-0.756286641721311
16	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	366	-0.804991831502732
16	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	366	-0.809421448142077
16	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	366	-0.756993640724044
16	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	366	0.277887440374317
16	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	366	-0.0158567888309016
16	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	366	-0.107263924445355
16	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	366	-0.668161498298634
16	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	366	-0.649947067892896
16	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	366	-0.603819902386066
16	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	366	0.0775488885374317
16	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	366	0.00884018328270218
16	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	366	-0.00143730005564208
16	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	366	-0.72786174352459
16	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	366	-0.735080198043716
16	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	366	-0.767873049380055
16	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.725246870486339
16	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.719647028238525
16	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.616131116889044
16	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.661719690491803
16	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	366	-0.0122341446725137
16	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	366	-0.0724444803980874
16	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	366	0.0730144651530055
16	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	366	-0.799534450491803
16	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	366	-0.810124133715847
16	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	366	-0.737629967961749
16	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	366	-0.107361614801257
16	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	366	-0.0416615668939617
16	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	366	-0.0539470410873497
16	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	366	-0.858298719153005
16	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	366	-0.86957312057377
16	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	366	-0.837039926065574
16	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.860446372459016
16	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	366	-0.87480016568306
16	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.718168775628415
16	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.78482286579235
16	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	366	0.700906130308743
16	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	366	-0.0605235993797814
16	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	366	0.0402075536234973
16	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	366	-0.971156432131147
16	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	366	-0.964727519945355
16	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	366	-0.945294028639344
16	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.616131116889044
16	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	366	-0.661719690491803
17	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	182160	-0.529838160009259
17	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	368	-0.651780423718288
17	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	368	-0.601741376260245
17	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	368	-0.718947424896739
17	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	368	-0.59351017342337
17	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	368	-0.576930056063587
17	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	368	-0.656622932009511
17	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	368	-0.716681622653533
17	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	368	-0.694754837788043
17	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	368	-0.802528785896739
17	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	368	-0.67654494089212
17	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	368	-0.663158393238587
17	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	368	-0.822801747581522
17	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.646189154826902
17	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.687536943227717
17	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.697575558993207
17	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.692595778979891
17	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.829124468315217
17	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.833701023152174
17	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.769498551467391
17	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.782232494673913
17	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	368	-0.728710411180706
17	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	368	-0.774745258994565
17	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	368	-0.726857840652174
17	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	368	-0.770057225710326
17	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	368	-0.761335243695652
17	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	368	-0.745101477910326
17	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	368	0.274029548065217
17	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	368	-0.0175416045074728
17	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	368	-0.109199853130082
17	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	368	-0.608455243870734
17	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	368	-0.567005319464348
17	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	368	-0.660582755619022
17	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	368	0.0814060565059783
17	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	368	0.00848949673339674
17	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	368	0.00270288011005435
17	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	368	-0.682603096154891
17	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	368	-0.668693821044565
17	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	368	-0.813339560652174
17	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.696465197235054
17	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.693946394750815
17	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.568367244093859
17	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.636074477703533
17	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	368	-0.0146686177049565
17	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	368	-0.082710926198038
17	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	368	0.077025064375462
17	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	368	-0.759011119945652
17	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	368	-0.764867040625
17	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	368	-0.720741038680163
17	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	368	-0.107854170946467
17	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	368	-0.039171944702962
17	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	368	-0.0508496510874185
17	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	368	-0.788387981630435
17	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	368	-0.825988662771739
17	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	368	-0.808251302907609
17	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.810438232853261
17	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	368	-0.825255969701087
17	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.676185123284103
17	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.750145260967391
17	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	368	0.69893741138587
17	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	368	-0.013734698125
17	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	368	-0.0177042428953804
17	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	368	-0.971771652907609
17	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	368	-0.958810046467391
17	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	368	-0.949039213831522
17	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.568367244093859
17	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	368	-0.636074477703533
18	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	180180	-0.550894501260875
18	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	364	-0.714227764615385
18	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	364	-0.663659666593407
18	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	364	-0.761229192087912
18	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	364	-0.687850549203297
18	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	364	-0.632838238002747
18	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	364	-0.694874090513736
18	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	364	-0.750020077252747
18	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	364	-0.744113444532967
18	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	364	-0.833032083021978
18	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	364	-0.742517893708791
18	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	364	-0.739197834642857
18	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	364	-0.860168954615385
18	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.697732862178571
18	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.733904051236264
18	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.742323821887363
18	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.750189976318681
18	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.88466302260989
18	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.902206780607143
18	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.816286626730769
18	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.789777674554945
18	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	364	-0.787757637521978
18	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	364	-0.816385880247253
18	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	364	-0.755926770686813
18	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	364	-0.812175241332418
18	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	364	-0.759665554340659
18	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	364	-0.766381665384615
18	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	364	0.276324152142857
18	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	364	-0.0172831546595267
18	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	364	-0.108112251068681
18	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	364	-0.694616884972527
18	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	364	-0.627117507326923
18	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	364	-0.701596039615385
18	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	364	0.077480921531044
18	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	364	0.0128850449171841
18	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	364	0.000848545124184616
18	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	364	-0.734644450054945
18	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	364	-0.732969175274725
18	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	364	-0.847257765851648
18	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.753904676895604
18	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.745212812708791
18	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.658370952115385
18	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.689671890376374
18	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	364	-0.0373993798891483
18	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	364	-0.0678200104982143
18	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	364	0.0908402866868132
18	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	364	-0.804533729046703
18	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	364	-0.777361713653846
18	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	364	-0.745612483131868
18	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	364	-0.0944029581558242
18	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	364	-0.044169186546978
18	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	364	-0.0568482569002198
18	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	364	-0.842893477884615
18	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	364	-0.884050472967033
18	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	364	-0.83861466293956
18	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.859899942335165
18	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	364	-0.88856533728022
18	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.714735668626374
18	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.775779058758242
18	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	364	0.716863248351648
18	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	364	-0.01578199625
18	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	364	0.0899901746593407
18	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	364	-0.980138675796703
18	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	364	-0.969542030412088
18	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	364	-0.959434177692308
18	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.658370952115385
18	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	364	-0.689671890376374
19	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	178200	-0.483382391224192
19	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	360	-0.587050355097528
19	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	360	-0.521888076609778
19	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	360	-0.647026298284028
19	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	360	-0.5708979748225
19	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	360	-0.530901585022361
19	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	360	-0.680291382637222
19	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	360	-0.593157169174611
19	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	360	-0.596694943936944
19	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	360	-0.680924493180556
19	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	360	-0.586910128980833
19	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	360	-0.572596722878
19	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	360	-0.728521901498861
19	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.556404444967972
19	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.689860920113889
19	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.576064647812278
